stop_id,stop_name,stop_lat,stop_lon
8371,Katy Freeway @ Echo Ln,29.783696,-95.521975
4008,Greenspoint Dr @ Benmar Dr,29.947296,-95.408846
4009,Greenspoint Tc,29.948317,-95.409828
836,Broadway St @ Gulf Freeway,29.68639,-95.27735
3191,John F Kennedy Blvd @ Kendrick Plz,29.941109,-95.331246
7501,W 43rd St @ Rosslyn Rd,29.832825,-95.444094
4005,Greenspoint Dr @ Sam Houston Pkwy,29.941898,-95.40737
4006,Greenspoint Dr @ Benmar Dr,29.943822,-95.407426
4007,Greenspoint Dr @ Benmar Dr Mb1,29.945894,-95.40792
3971,Greens Rd @ Northchase Dr,29.950374,-95.406997
3970,Greens Rd @ North Freeway MB,29.948746,-95.414665
3973,Greens Rd @ Imperial Valley Dr,29.950468,-95.399632
3972,Greens Rd @ Greenchase Dr,29.950416,-95.404251
3975,Greens Rd @ Wayforest Dr,29.950545,-95.39343
3974,Greens Rd @ Imperial Valley Dr MB,29.950512,-95.396708
3977,Greens Rd @ Air Center Blvd,29.953077,-95.37358
3976,Greens Rd @ Wayforest Dr Mb,29.95058,-95.390602
3979,Greens Rd @ Waverly Dr,29.951198,-95.363531
3978,Greens Rd @ Old Greens Rd,29.951712,-95.370179
3629,Bissonnet St @ Avenue B,29.713744,-95.455761
837,Broadway St @ Joplin St,29.689076,-95.277453
3621,Westpark Dr @ Edloe St,29.728204,-95.436846
3620,Westpark Dr @ Edloe St,29.728039,-95.43314
3623,Westpark Dr @ Weslayan St,29.727689,-95.443269
3622,Westpark Dr @ Weslayan St,29.727863,-95.441149
3625,Westpark Dr @ Loop Central Dr,29.726785,-95.45463
3624,Westpark Dr @ Newcastle Dr,29.727045,-95.451412
3627,Westpark Dr @ W Loop S,29.726425,-95.459002
3626,Westpark Dr @ Loop Central Dr,29.726597,-95.456881
11410,W Gray St @ Taft St,29.753386,-95.385228
11413,Polk St @ Hughes St,29.733136,-95.316185
11414,Harrisburg Blvd @ 75th St,29.732582,-95.291993
11415,78th St @ Canal St,29.734614,-95.28453
7503,W 43rd St @ Glebe Rd,29.832751,-95.449856
11419,Liberty Rd @ Lockwood Dr,29.788507,-95.314696
7931_merged_11814536,Alief Clodine Rd @ Dairy Ashford Mb,29.71423,-95.600337
9430,Canal St @ 66th St,29.742331,-95.308897
835,Broadway St @ Kingsley St,29.687438,-95.277625
6446,W Crosstimbers St @ Avens St,29.82749,-95.40907
4479,Tidwell Rd @ Edell St,29.848361,-95.338022
4478,Tidwell Rd @ Weedy Ln,29.848825,-95.335311
9431,Canal St @ Cesar Chavez Blvd,29.741668,-95.3068
4475,Tidwell Rd @ Jensen Dr,29.84807,-95.342241
4477,Tidwell Rd @ Weedy Ln,29.848626,-95.335305
4476,Tidwell Rd @ Edell,29.848173,-95.338257
6447,W Crosstimbers St @ N Shepherd Dr,29.827428,-95.410302
2464,Gessner Rd @ Haddington Dr,29.801591,-95.544713
2465,Gessner Rd @ Timberwood Dr,29.803314,-95.544781
2466,Gessner Rd @ Neuens Rd,29.80567,-95.545018
2467,Gessner Rd @ Knoboak Dr,29.808058,-95.545058
2460,Gessner Rd @ Katy Freeway Mb,29.788244,-95.544262
2461,Gessner Rd @ Westview Dr,29.790687,-95.544484
2462,Gessner Rd @ Beekman Place Dr,29.792293,-95.544525
2463,Gessner Rd @ Long Point Rd,29.794022,-95.544563
2469,Gessner Rd @ Springwood Forest Dr,29.810211,-95.545067
5347,W Fuqua St @ Bathurst Dr,29.613337,-95.434918
3385,W Dallas St @ Gillette St,29.757601,-95.383227
4978,Crosstimbers St @ Cochran St,29.829077,-95.356772
6445,W Crosstimbers St @ West Cross Dr,29.828098,-95.407063
12143,Scott St @ Cork Dr,29.624823,-95.368522
12142,Scott St @ Hickok Ln,29.631832,-95.36806
12141,Scott St @ Hickok Ln,29.632078,-95.368339
12140,Scott St @ Botany Ln,29.634061,-95.368104
12146,MLK Clinic,29.61966,-95.367884
12145,Scott St @ Swingle Rd,29.621283,-95.368446
12144,Scott St @ Cork Dr,29.625044,-95.36827
12148,S Wayside Dr @ Telephone Rd MB,29.713928,-95.315769
90022,Austin & Jefferson,29.748828,-95.366182
1029,Capitol St @ 71st St,29.733703,-95.300612
1028,Capitol St @ 71st St,29.73377,-95.30033
9652,Bellfort Ave @ Bullfinch St,29.668824,-95.306155
9653,Bellfort Ave @ Waltrip St,29.670086,-95.303916
10129,W 43rd St @ Dayco St,29.835305,-95.495635
10128,W 43rd St @ Hill Oak Dr,29.833102,-95.477008
9308,Lockwood Dr @ Diez,29.730429,-95.333591
9309,S Lockwood Dr @ Jefferson St,29.733031,-95.332518
9654,Bellfort Ave @ Waltrip St,29.671401,-95.302177
10123,Rosslyn Rd @ W Donovan St,29.843896,-95.44183
9305,Telephone Rd @ Hackney St,29.720657,-95.321972
9306,Telephone Rd @ Gulf Freeway,29.719446,-95.321381
10120,Pinemont Dr @ Ella Blvd Mb1,29.841201,-95.433171
9300,Telephone Rd @ Lombardy St,29.727157,-95.325181
10126,Rosslyn Rd @ Pinemont Dr,29.841231,-95.441925
10125,Rosslyn Rd @ W Donovan St,29.844381,-95.44204
9303,Telephone Rd @ Tellepsen St,29.724827,-95.324174
8969,Enclave Pkwy @ Forkland Dr,29.759283,-95.618619
8968,Enclave Pkwy @ Olive Hill Dr,29.75688,-95.61862
8963,Whittington Dr @ Westmead Dr,29.746448,-95.614311
8962,Whittington Dr @ Dairy Ashford Rd,29.746504,-95.61221
8961,Whittington Dr @ Dairy Ashford Mb1,29.746228,-95.608123
8960,Briar Forest Dr @ Dairy Ashford Rd,29.754014,-95.604943
8967,Enclave Pkwy @ Briar Forest Dr,29.754216,-95.618327
8966,Enclave Pkwy @ Fallsview Ln,29.750549,-95.618741
8965,Enclave Pkwy @ Westella Dr,29.748072,-95.618364
8964,Whittington Dr @ Westella Dr,29.746558,-95.618786
8069,Park Row Rd @ SH 6 Mb,29.78804,-95.642487
6441,Crosstimbers St @ Main St,29.828487,-95.397571
8236,Dairy Ashford Rd @ Broadgreen Dr,29.768114,-95.606115
4979,Crosstimbers St @ Irvington Blvd,29.829021,-95.360834
579,Louisiana St @ Walker St,29.759101,-95.366928
578,Louisiana St @ McKinney St,29.758358,-95.367523
573,Louisiana St @ Bell St,29.754619,-95.370484
572,Louisiana St @ Leeland St,29.753861,-95.371091
571,Louisiana St @ Pease St,29.753135,-95.371666
570,Louisiana St @ Jefferson St,29.752373,-95.372261
577,Louisiana St @ Lamar St,29.757609,-95.368118
576,Louisiana St @ Dallas St,29.756864,-95.368714
575,Louisiana St @ Polk St,29.756107,-95.369308
574,Louisiana St @ Clay St,29.75537,-95.369894
2808,Laura Koppe Rd @ Knoxwood St,29.840398,-95.324416
2809,Laura Koppe Rd @ Lavender St,29.840442,-95.32158
2802,Tidwell Rd @ Friendly Rd,29.848818,-95.327421
2803,Tidwell Rd @ Dodson St,29.848864,-95.33163
2800,Tidwell Rd @ Lavender St,29.848235,-95.3215
2801,Tidwell Rd @ Hirsch Rd,29.848204,-95.323509
1421,East Freeway @ Baca St,29.774152,-95.238091
1420,East Freeway @ John Ralston Rd,29.773765,-95.233739
1422,East Freeway @ Mercury Dr,29.774141,-95.246494
3368,W Dallas St @ Dunlavy St,29.757258,-95.402225
1424,Jensen Dr @ East Freeway,29.76607,-95.343071
1427,S Jensen Dr @ Ann St,29.760714,-95.344331
452,S Shepherd Dr @ W Gray St,29.752628,-95.410614
1429,S Jensen Dr @ Kennedy St,29.761015,-95.343849
1428,Jensen Dr @ Navigation Blvd,29.759688,-95.34491
3366,W Dallas St @ Waugh Dr,29.757407,-95.397819
3367,W Dallas St @ Rochow St,29.757268,-95.400139
3360,W Dallas St @ Gillette St,29.75775,-95.382659
3361,W Dallas St @ Taft St,29.757683,-95.38548
3362,W Dallas St @ Taft St,29.757637,-95.387549
3363,W Dallas St @ Montrose Blvd,29.757552,-95.392005
4869,Eastex Freeway   @ Aldine Mail Rout,29.902268,-95.312377
10660,Telephone Rd @ Brace St,29.6655,-95.289205
2018,Hirsch Rd @ N Loop E,29.80773,-95.328523
4273,Cullen Blvd @ Dacca Dr,29.641247,-95.355856
4272,Cullen Blvd @ Hartsville Rd,29.638874,-95.355797
4271,Cullen Blvd @ Howcher St,29.63704,-95.355736
4270,Cullen Blvd @ Mowery Rd,29.635903,-95.355713
4277,Cullen Blvd @ Airport Blvd,29.647421,-95.356092
4276,Cullen Blvd @ Meadow Park Dr,29.645815,-95.355991
4275,Cullen Blvd @ Holloway Dr,29.644465,-95.355938
4274,Cullen Blvd @ South Acres Dr,29.642269,-95.355889
4279,Cullen Blvd @ Pederson St,29.653383,-95.355283
4278,Cullen Blvd @ Sunbeam St,29.651021,-95.355766
5555,Kirby Dr @ San Felipe Rd,29.748514,-95.418934
5554,Kirby Dr @ Pelham Dr,29.750335,-95.418821
5557,Kirby Dr @ Reba Dr,29.744813,-95.418916
5556,Kirby Dr @ Avalon Pl,29.746802,-95.41894
5551,Richmond Ave @ Greenbriar Dr,29.734125,-95.413227
5550,Richmond Ave @ Morningside Dr,29.734097,-95.415382
5553,Kirby Dr @ Inwood Dr,29.752287,-95.418381
5552,Kirby Dr @ Shepherd Dr,29.759462,-95.409358
5559,Kirby Dr @ Kipling St,29.740246,-95.418894
5558,Kirby Dr @ Westheimer Rd,29.742469,-95.418914
4861,Aldine Mail Route Rd @ Determined D,29.902715,-95.327703
10668,San Jacinto St @ Webster St,29.746763,-95.370309
8589,Antoine Dr @ Milwee St,29.822817,-95.473796
8588,Antoine Dr @ Northwest Freeway,29.823001,-95.473377
4864,Gloger St @ Aldine Mail Route Rd,29.898644,-95.331241
8581,Antoine Dr @ Mitchelldale St,29.813155,-95.473592
8580,Antoine Dr @ Centralcrest St,29.815905,-95.473798
8583,Antoine Dr @ W 34th St,29.819129,-95.473616
8582,Antoine Dr @ Centralcrest St,29.81648,-95.473542
8585,W 34th St @ Northwest Freeway,29.819251,-95.470231
8584,W 34th St @ Antoine Dr,29.819243,-95.472836
8587,W 34th St @ Antoine Dr,29.819458,-95.473505
8586,W 34th St @ Northwest Freeway,29.819518,-95.47073
5883,Airline Dr @ John Alber Rd,29.872947,-95.384908
5882,Airline Dr @ E Little York Rd,29.869475,-95.384956
5881,Airline Dr @ John Alber Rd,29.872946,-95.385121
5880,Airline Dr @ Canino Rd,29.875734,-95.386744
5887,Airline Dr @ Mitchell Rd,29.883463,-95.391191
5885,Airline Dr @ Carby Rd,29.877935,-95.387826
5884,Airline Dr @ Canino Rd,29.87592,-95.386596
5889,Airline Dr @ Gulf Bank Rd,29.889728,-95.394957
5888,Airline Dr @ Louise Rd,29.885723,-95.392541
6554,Old Katy Rd @ Portway St,29.781986,-95.441432
6555,Old Katy Rd @ Hempstead Rd,29.781021,-95.438365
6556,Washington Ave @ IH 10,29.78032,-95.434065
6550,Old Katy Rd @ Katy Rd,29.783624,-95.446027
6551,Old Katy Rd @ Portwest Dr,29.784118,-95.449641
6552,Old Katy Rd @ Portwest Dr,29.78371,-95.450207
6553,Old Katy Rd @ Katy Rd,29.783445,-95.446846
6558,Durham Dr @ Nolda St,29.77641,-95.410773
6559,Durham Dr @ Eigel St,29.775005,-95.410746
5871,Airline Dr @ W Mt Houston Rd,29.896442,-95.398438
12421,Brittmoore Rd @ Mossridge Rd,29.827283,-95.569867
12422,Brittmoore Rd @ Mossridge Rd,29.827629,-95.57007
5879,Airline Dr @ Carby Rd,29.877746,-95.387947
357,Clinton Dr @ Gregg St,29.764681,-95.335817
356,Clinton Dr @ Bayou St,29.764654,-95.337586
355,Clinton Dr @ Meadow St,29.764602,-95.339752
9884,Almeda Rd @ Blodgett St,29.728123,-95.377044
353,Navigation Blvd @ Jensen Dr,29.759177,-95.346514
352,Market St @ Lockwood Dr,29.772577,-95.315839
9881,Almeda Rd @ Cleburne St,29.73216,-95.375455
350,Carroll Oliver Way @ Arapahoe St,29.770945,-95.317316
9663,Bellfort Ave @ Lancaster St,29.673375,-95.295652
7508,W 43rd St @ Mangum Rd,29.832716,-95.462252
7509,W 43rd St @ Berendo St,29.833097,-95.479249
9889,Almeda Rd @ Hermann Dr,29.717716,-95.380606
358,Clinton Dr @ Bringhurst St,29.764707,-95.333834
12774,Lakes At 610 Dr @ W Bellfort Ave,29.673232,-95.419546
12775,W Bellfort Ave @ Lakes At 610 Dr,29.673074,-95.421479
12776,W Bellfort Ave @ Buffalo Speedway,29.672411,-95.424533
12777,Buffalo Speedway @ S Loop W,29.676919,-95.424556
12770,Imperial Valley Dr @ Highland Cros*,30.025807,-95.420634
12771,Buffalo Speedway @ S Main St,29.679747,-95.425491
12772,Buffalo Speedway @ S Main St Mb,29.678998,-95.425125
12773,610 W Loop @ Lakes At 610 Dr,29.67727,-95.418521
8234,Dairy Ashford Rd @ Ashford Pkwy,29.761046,-95.606113
6129,Hillcroft Ave @ Bissonnet St,29.694733,-95.492874
12779,S Willow Dr @ Ricecrest Dr,29.654601,-95.4719
7892,Westheimer Rd @ Westhollow Dr,29.735537,-95.636843
12425,Clay Rd @ Claymoore Park Dr,29.832009,-95.566949
10958,Metro Blvd @ Winter Rose Way,29.706893,-95.627702
10959,Beamer Rd @ S Canyon Dr,29.580113,-95.208491
9669,Bellfort Ave @ Broadway St,29.672289,-95.277707
10953,Fulton St @ Fichter Ave,29.841348,-95.375898
10950,Veterans Memorial Dr @ Marshwood Rd,29.936211,-95.4591
10111,Telephone Rd @ Gulf Freeway,29.717102,-95.319944
10956,Clinton Dr @ Mississippi St,29.743241,-95.273236
10957,Metro Blvd @ Winter Rose Way,29.707072,-95.627951
4928_merged_11814555,Jensen Dr @ Skippy St,29.852326,-95.340487
4853,Lauder Rd @ Ciceter Rd,29.910726,-95.317965
12426,Sam Houston Pkwy @ Capital Park Dr,29.835271,-95.563359
9617,Almeda Rd @ Dixie Dr,29.708322,-95.383459
4633,Bauman Rd @ Harkness St,29.852856,-95.371775
4852,Lauder Rd @ Crieffe Rd,29.910696,-95.320709
2785,Tidwell Rd @ Wiloak,29.849994,-95.273952
2784,Tidwell Rd @ Haddick St,29.85004,-95.271643
2787,Tidwell Rd @ Maddox St,29.849914,-95.279739
2786,Tidwell Rd @ Greenwich,29.849937,-95.277765
4804,Bellfort Ave @ Sharondale Dr,29.66642,-95.340582
4805,Bellfort Ave @ St Lo Rd,29.666397,-95.341576
2783,Tidwell Rd @ Hillis,29.850083,-95.268387
2782,Tidwell Rd @ Mayberry,29.850103,-95.266277
4808,Bellfort Ave @ Redfern Dr,29.666642,-95.346635
4809,Bellfort Ave @ Jutland Rd,29.66699,-95.34875
11605,Baytown Park & Ride,29.797995,-94.97971
9464,Polk St @ Henninger St,29.735028,-95.322406
2079,Houston Ave @ Crockett St,29.773831,-95.37253
10601,St Joseph Pkwy @ Milam St,29.751211,-95.371734
9461,Polk St @ S 66th St Mb,29.73267,-95.314179
10607,John F Kennedy Blvd @ Connorvale Rd,29.909227,-95.331528
11603,Beechnut St @ Cook Rd,29.688969,-95.596147
10605,John F Kennedy Blvd @ Heathrow Fore,29.926219,-95.331509
2073,Lockwood Dr @ Pardee St,29.806142,-95.316966
2072,Lockwood Dr @ Rand St,29.803595,-95.316931
2071,Lockwood Dr @ Bunte St,29.80211,-95.316899
2070,Lockwood Dr @ Cavalcade St,29.79992,-95.316839
2077,Houston Ave @ Alamo St,29.776615,-95.372509
11608,HCC South Campus,29.643411,-95.389526
2075,Houston Ave @ Spring,29.775108,-95.372283
2074,Lockwood Dr @ Minden St,29.807238,-95.316953
11958,Reed Rd @ Ferdinand St,29.658211,-95.36455
11955,Reed Rd @ Edgar St,29.658432,-95.361697
11954,Reed Rd @ Duane St,29.658288,-95.358711
11957,Reed Rd @ Ferdinand St,29.658399,-95.364292
11956,Reed Rd @ Edgar St,29.658243,-95.362038
11951,Scott St @ Wilmington St,29.655464,-95.368501
11950,Scott St @ Dawson Ln,29.653765,-95.36846
11953,Reed Rd @ Duane St,29.658469,-95.358473
11952,Scott St @ Reed Rd,29.658005,-95.367892
12978,S Gessner Rd @ Gustine Ln,29.669423,-95.528053
12979,Westway Park Blvd @ Capital Park Mb,29.83426,-95.559789
12976,Watson St @ Byrne St,29.784575,-95.380798
50013,Uptown Park Station SB,29.753677,-95.458039
12975,Watson St @ Byrne St,29.78435,-95.380685
12972,N Wayside Dr @ Salina St,29.791811,-95.290545
12970,Berry Rd @ Appleton St,29.8375,-95.368335
50012,Uptown Park Station NB,29.753765,-95.457436
7080,De Priest St @ Dillard St,29.862341,-95.41819
7083,W Parker Rd @ Stuebner Airline Rd,29.858662,-95.409614
7082,W Parker Rd @ N Shepherd Dr,29.858656,-95.411466
7085,W Parker Rd @ Yale St,29.85894,-95.40359
7084,W Parker Rd @ Millerview Dr,29.858674,-95.406594
7089,E Tidwell Rd @ Werner St,29.845636,-95.394082
4928_merged_11814491,Jensen Dr @ Hage St,29.853675,-95.339638
7585,Memorial Dr @ Providence Prk,29.755868,-95.529601
6495,W 20th St @ Beall St Mb,29.803693,-95.41476
8171,Westheimer Rd @ Shadowbriar Dr,29.736442,-95.597942
8172,Westheimer Rd @ Shadow View Ln,29.736405,-95.600696
6496,W 20th St @ N Durham Dr,29.80368,-95.41245
6491,W 20th St @ W 19th St,29.802658,-95.424227
6493,W 20th St @ Bevis St Mb,29.803646,-95.420209
8177,Metro Blvd @ Bellaire Blvd,29.704426,-95.627593
8178,Metro Blvd @ Bellaire Blvd,29.704385,-95.627381
8179,Bellaire Blvd @ Wilcrest Dr,29.703769,-95.571613
6949,W Airport Blvd @ Sandpiper Dr,29.644205,-95.503364
6948,W Airport Blvd @ Fondren Rd,29.644142,-95.507269
7582,Memorial Dr @ Briar Forest Dr,29.751164,-95.52532
6943,W Airport Blvd @ Braesridge Dr,29.644333,-95.509843
6941,W Airport Blvd @ Kitty Brook Dr,29.644027,-95.512223
6940,W Airport Blvd @ Preakness Way,29.642853,-95.515335
6947,W Airport Blvd @ Fondren Meadow Dr,29.641983,-95.520926
6946,W Airport Blvd @ McLain Blvd,29.642039,-95.518486
6945,W Airport Blvd @ Preakness Way,29.643296,-95.515014
6944,W Airport Blvd @ Kitty Brook Dr,29.644212,-95.512476
8398,Memorial Dr @ Hunters Grove Ln,29.769831,-95.496615
8399,Memorial Dr @ Saddlewood Ln,29.7678,-95.498255
8394,Memorial Dr @ Lindenwood Dr,29.777479,-95.487408
8395,Memorial Dr @ Creekside Dr,29.774668,-95.490591
8396,Memorial Dr @ Hunters Way Ct,29.772465,-95.49249
8397,Memorial Dr @ Thamer Ln,29.770883,-95.494704
8390,Memorial Dr @ International Blvd,29.778905,-95.477482
8391,Memorial Dr @ Saddlebrook Ln,29.778672,-95.480351
8392,Memorial Dr @ Chimney Rock Rd,29.777647,-95.483595
8393,Memorial Dr @ Longwoods Ln,29.777538,-95.485491
4398,Reed Rd @ Ashville Dr,29.658088,-95.372151
4399,Reed Rd @ Martell St,29.65812,-95.370001
4390,Rosehaven Dr @ Dulcrest,29.645923,-95.375975
4391,Rosehaven Dr @ Chimira Ln,29.647642,-95.376015
4392,Rosehaven Dr @ Sunbeam St,29.649969,-95.376045
4393,Rosehaven Dr @ Reynolds Elem,29.651259,-95.376084
4394,Rosehaven Dr @ Sparrow St,29.653321,-95.376152
4395,Rosehaven Dr @ Wilmington St,29.655131,-95.376191
4396,Rosehaven Dr @ Tangerine,29.656864,-95.376229
4397,Rosehaven Dr @ Reed Rd,29.657912,-95.376208
1366,Attwater St @ Mesa Dr,29.816073,-95.262672
1367,Mesa Dr @ Attwater,29.813758,-95.262544
1364,E Houston Rd @ Howton,29.818734,-95.269931
3194,John F Kennedy Blvd @ Greens Rd,29.950787,-95.331907
476,Washington Ave @ Taylor St,29.768168,-95.381746
1363,E Houston Rd @ Eastover,29.824066,-95.270009
1360,E Houston Rd @ Furray Rd,29.829972,-95.270111
1361,E Houston Rd @ Dockal Rd,29.828027,-95.270086
478,Washington Ave @ Silver St,29.767705,-95.377283
479,Washington Ave @ Colorado,29.767439,-95.374746
1368,McCarty St @ Mesa Dr,29.810002,-95.260002
1369,Oates Rd @ Beaumont Hwy,29.819167,-95.240508
4026,Northborough Dr @ Oakhurst Green Dr,29.952664,-95.422322
4027,Northborough Dr @ Greens Rd,29.949711,-95.422264
4025,Northborough Dr @ Forest Edge Dr,29.95729,-95.423248
4022,North Freeway   @ Northpoint Dr,29.937719,-95.412122
4020,Imperial Valley Dr @ Aldine Bender,29.932371,-95.402262
4021,Aldine Bender Rd @ Wagon Rd,29.931849,-95.40573
4028,Northborough Dr @ Oakhurst Green Dr,29.952876,-95.422176
4029,Northborough Dr @ Forest Edge Dr,29.95697,-95.423098
11380,Almeda Mall,29.62571,-95.229627
11381,Kleckley Dr @ Thermon,29.621673,-95.229583
11382,Kleckley Dr @ Thermon,29.621444,-95.22943
11384,Kress St @ Alderson St,29.787128,-95.307448
11385,Kress St @ Gainesville,29.78577,-95.307452
8827,S Gessner Rd @ Westpark Dr,29.722659,-95.539278
3999,Greenspoint Dr @ Sam Houston Pkwy,29.941508,-95.407604
3997,Benmar Dr @ Ronan Park Pl,29.943785,-95.398415
3996,Benmar Dr @ City View Pl,29.944168,-95.400051
3995,Benmar Dr @ Greenspoint Park Dr,29.944087,-95.402451
3994,Benmar Dr @ Northchase Dr,29.943424,-95.404146
3993,Greenspoint Dr @ Benmar Dr,29.943465,-95.407655
3992,Greenspoint Dr @ Greens Rd Mb,29.946431,-95.408439
8678_merged_11814584,Long Point Rd @ Crestdale Dr,29.795923,-95.530999
5489,S Shepherd Dr @ Southwest Freeway,29.730152,-95.410522
8315_merged_11814507,Little York Rd @ Inwood Park Dr,29.86353,-95.455462
2442,Hempstead Rd @ Long Point Rd,29.802489,-95.461692
2443,Katy Freeway @ Post Oak Rd Mb,29.784757,-95.462527
2440,Long Point Rd @ Silber Rd,29.802796,-95.46844
2441,Long Point Rd @ Hafner Dr,29.80284,-95.465047
2446,Gessner Rd @ Knoboak Dr,29.807924,-95.545317
2447,Gessner Rd @ Neuens Rd,29.806381,-95.545302
2444,Hammerly Blvd @ Triway Ln Mb1,29.812591,-95.548942
2445,Gessner Rd @ Springwood Forest Dr,29.810428,-95.545331
2448,Gessner Rd @ Shadow Wood Dr,29.804773,-95.545273
2449,Gessner Rd @ Imperial Crown Dr,29.802769,-95.544995
7862,Bissonnet St @ Beckford Dr,29.680416,-95.610527
7861,Bissonnet St @ Mellow Brook Dr,29.678872,-95.605148
7860,Dairy Ashford Rd @ Shannon Hills Dr,29.681427,-95.603582
8556,Hammerly Blvd @ Hoskins Dr,29.809899,-95.522673
7869,Dairy Ashford Rd @ Wellington Park,29.686051,-95.604072
7868,Dairy Ashford Rd @ Brookglade Cir,29.67911,-95.602514
8829,S Gessner Rd @ Town Park Dr,29.714168,-95.539071
3198,N Main St @ Pinckney St,29.775246,-95.361341
1912_merged_11814553,Cullen Blvd @ Holman St,29.723001,-95.346634
6378,Fondren Rd @ Ludington Dr,29.653276,-95.508278
6379,Fondren Rd @ W Bellfort Ave,29.655727,-95.508293
6370,Fondren Rd @ Minetta St,29.635299,-95.508072
6371,Fondren Rd @ Fonmeadow Dr,29.638326,-95.508102
6372,Fondren Rd @ Turk Ln,29.640775,-95.508133
6373,Fondren Rd @ W Airport Blvd,29.643892,-95.508168
6374,Fondren Rd @ Airport Blvd,29.645549,-95.5082
6375,Fondren Rd @ Southmeadow Dr,29.647116,-95.508209
6376,Fondren Rd @ Southmeadow Dr MB,29.649819,-95.508239
6377,Fondren Rd @ Ludington Dr,29.651262,-95.508255
10141,Memorial Dr @ Greenbay,29.762141,-95.50656
10140,Westheimer Rd @ Yorktown St,29.738943,-95.470975
10143,Long Point Rd @ Butlercrest St,29.79444,-95.535907
10142,Memorial Dr @ Old Oaks Dr,29.769927,-95.55799
10145,Hammerly Blvd @ Bauer Dr,29.810011,-95.519065
10412,Harwin Dr @ Regency Square Blvd,29.717731,-95.511106
10147,Gessner Rd @ Clay Rd,29.831917,-95.545194
10146,Kempwood Dr @ Gessner Rd,29.822814,-95.544845
10149,Clay Rd @ Sowden Rd,29.832916,-95.507238
10148,Gessner Rd @ Talley Ln,29.857405,-95.545054
10418,FM 1960 Rd @ Humble Westfield Rd,30.021876,-95.38675
9638,Holcombe Blvd @ Braeswood Blvd,29.706331,-95.39407
9328,Airport Blvd @ Hansen Rd Mb,29.653035,-95.260537
9329,Airport Blvd @ Ruthby St,29.658196,-95.269467
5484,S Shepherd Dr @ Robinhood St,29.721334,-95.410208
9322,Lockwood Dr @ Navigation Blvd,29.750867,-95.323976
9631,Holcombe Blvd @ Levit Green Blvd,29.703037,-95.378766
9320,Lockwood Dr @ Canal St,29.748089,-95.326292
9321,Lockwood Dr @ Schroeder St,29.748862,-95.325532
9634,Holcombe Blvd @ Almeda Rd,29.705656,-95.3843
9635,Holcombe Blvd @ Ringness Ave,29.706647,-95.387002
9636,Holcombe Blvd @ Cambridge St,29.706156,-95.389945
9637,Holcombe Blvd @ Staffordshire St,29.705869,-95.39151
8941,Memorial Dr @ Winter Oaks Dr,29.770053,-95.602855
8940,Memorial Dr @ Dairy Ashford Rd,29.769988,-95.605447
8943,Memorial Dr @ White Wing Ln,29.770299,-95.59133
8942,Memorial Dr @ Rancho Bauer Dr,29.769861,-95.59383
8945,Memorial Dr @ Yorkchester Dr,29.772628,-95.580132
8944,Memorial Dr @ West Forest Dr,29.773101,-95.58608
8947,Memorial Dr @ Wycliffe Dr,29.772493,-95.574156
8946,Memorial Dr @ Wilcrest Dr,29.772483,-95.57621
8948,Memorial Dr @ E Gaywood Dr,29.772556,-95.57205
5483,S Shepherd Dr @ Dunstan Rd,29.720166,-95.409733
94_merged_11814469,Mission Bend Transit Center,29.711374,-95.62941
8044,Memorial Dr @ E Gaywood Dr,29.772709,-95.57175
3207,Lyons Ave @ Jensen Dr,29.773644,-95.342041
1622,Emancipation Ave @ Francis St,29.733287,-95.365882
1993,Market St @ Worms St,29.772519,-95.331436
1992,Market St @ Bringhurst St,29.772527,-95.333903
1995,Benson St @ Curtis,29.774588,-95.329476
1994,Market St @ Benson St,29.772554,-95.32985
1997,Benson St @ Curtis St,29.774234,-95.329699
1996,Benson St @ Lyons Ave,29.775732,-95.329627
1999,Market St @ Worms St,29.772644,-95.331065
1998,Market St @ Granger,29.772665,-95.330219
5189,Richmond Ave @ Cummins,29.732822,-95.438213
3208,Lorraine St @ Jensen Dr,29.778656,-95.341464
2860,Leedale   @ Cheeves Dr,29.875599,-95.292848
2861,Cheeves Dr @ Bluestone Dr,29.874114,-95.292937
2862,Homestead Rd @ Mohawk St,29.877522,-95.300472
2863,Homestead Rd @ Hopper Rd,29.879451,-95.300491
2864,Homestead Rd @ Van Zandt St,29.881694,-95.300503
2865,Homestead Rd @ Little York Rd,29.870652,-95.300722
2866,Homestead Rd @ Langley Rd,29.86662,-95.3007
2867,Homestead Rd @ Calgary Ln,29.864379,-95.300693
2868,Homestead Rd @ Colton,29.860879,-95.300671
2869,Homestead Rd @ Parker Rd,29.857816,-95.300661
5480,Rice Blvd @ Greenbriar Dr,29.717481,-95.412089
3348,Waugh Dr @ Allen Pkwy,29.760871,-95.39806
3349,S Heights Blvd @ Willia St,29.766455,-95.397263
3342,Montrose Blvd @ Fairview St,29.747981,-95.391881
3343,Montrose Blvd @ W Drew St,29.749686,-95.391936
3340,Montrose Blvd @ Westheimer Rd,29.744331,-95.391155
3341,Montrose Blvd @ Missouri St,29.746205,-95.391644
5454,Holcombe Blvd @ Montclair Dr,29.706348,-95.408956
3347,Waugh Dr @ D'Amico St,29.75938,-95.398056
3344,Montrose Blvd @ Bomar St,29.75166,-95.391977
4259,E Orem Dr @ Martin Luther King Blvd,29.625858,-95.340326
